company_id,date,End of month account balance,Monthly average account balance,Monthly minimum balance,Maximum monthly balance,Account balance at the end of last month,Last month's average account balance,Last month's minimum balance,Last month's maximum balance
1000094,202305,8583731,8671372,4578456,25353882,8936670,8791723,4674636,26777418
1000094,202306,8409013,8371139,5182322,24233021,9203005,8298464,5119737,26021018
1000094,202307,5566936,5486871,3994224,10647483,5058786,5863146,4300797,10631099
1000094,202308,7870605,8222489,4803069,19478162,7231242,7440151,4732652,18640317
1000094,202309,8698351,8787864,5118928,23276562,8043603,8135826,4886962,24543458
1000094,202310,7581291,7641238,5389974,21287377,7476007,8169488,4859581,19196524
1000094,202311,7881470,7670168,4476108,9689913,7551678,8026107,4897371,10511672
1000094,202312,7064040,6743825,5793671,11824847,7497659,6630713,6169463,12689318
1000094,202401,7369826,7697922,5112796,12590883,7331189,8296592,5230962,12703780
1000094,202402,5220961,5123712,3808926,10052685,5204815,4971495,4060728,9605503
1000094,202403,7849110,7804047,4387285,11158318,8189821,8012954,4659550,10115784
1000094,202404,5425577,5216496,3417194,11083320,5275797,5356647,3712337,12191261
1000094,202405,6962542,7197126,4623377,16432345,6758131,6742745,4518026,17293642
1000094,202406,6343702,6044045,5222675,12972816,6669674,5783971,5279970,12554338
1000094,202407,7442511,7691083,6014023,17601589,7859353,8330991,5531250,15909273
1000094,202408,5651488,5448195,3329805,6930075,5102614,5103231,3639686,7123135
1000094,202409,8078112,8390382,6030081,22330938,7502611,7842615,6615152,24505542
1000094,202410,8527456,8723393,5094153,24595156,8038147,8687828,5388680,25613753
1000094,202411,5781629,5587753,5176285,13147563,5610030,5132012,5128788,12052934
1000094,202412,5524975,5561339,4866671,15329832,5294526,6000269,4863329,15030220
1000094,202501,5704083,5597220,4137204,7699071,5896333,5149609,4083723,7097286
1000094,202502,8884416,8598544,6925944,23234106,9467473,8798988,6639640,25149342
1000094,202503,7367574,7632204,6045626,9772214,6913859,7387640,6079229,9440768
1000094,202504,7102717,7034191,5599777,13319152,7192182,7462253,5099655,13940827
1000094,202505,5535403,5479242,4317235,9494628,5389064,5577660,4741953,8705985
1000094,202506,7895158,7634528,6974753,17469019,7904281,7463982,6868806,16170772
1000094,202507,8844736,8741310,6532566,14796160,9058350,9587246,7090926,15327305
1000094,202508,8671665,8993918,6542953,20039315,9354298,8213661,6836432,21415935
1000094,202509,7792997,7686333,6543838,14012087,7313404,7805911,6268922,13175425
1000094,202510,5398762,5642572,4146013,14768322,4952831,6195056,3915538,14527117
1000095,202101,3531964,3689598,2801458,8138984,3621825,3830505,3079180,8333370
1000095,202102,3357755,3238520,1993389,5067076,3286658,3393819,2101879,5367326
1000095,202103,3932590,3805689,2550311,6837381,3667456,3449545,2422622,7012686
1000095,202104,3596206,3726631,2009993,9746076,3320799,3369890,1836106,8957474
1000095,202105,3939683,3897434,2766863,7226605,3986100,3535837,2875831,7288492
1000095,202106,4284882,4072512,2923536,9075458,4113890,4473022,2808358,9773554
1000095,202107,5825517,5693785,5236354,13590871,6405070,6239841,4944511,14591223
1000095,202108,4907067,4954974,3653230,8640551,4814716,4790973,3824886,8787467
1000095,202109,5527264,5692676,4502387,9167295,5209210,5454701,4663807,10076133
1000095,202110,5183136,4993116,3284065,10381740,5316704,4639562,3271856,9561839
1000095,202111,3532257,3394690,2941021,5327610,3351585,3278686,3201393,5304802
1000095,202112,5253741,5475497,3919469,8616135,5247526,5333298,4060286,9090235
1000095,202201,3981244,4081232,3100580,4848952,3967370,4283891,3344545,4500834
1000095,202202,4986406,5031173,3080463,8364913,4940089,5399750,2889814,9155815
1000095,202203,4163116,4275181,2995176,7116171,4409643,4486148,2873359,6908445
1000095,202204,5976534,5934013,4504004,17496201,5637799,6107850,4147755,16971804
1000095,202205,3949357,4051430,2905296,8769487,4268707,4266885,2791745,8266459
1000095,202206,3992377,3941195,3457707,10364316,4225005,4129188,3783961,9924905
1000095,202207,5791523,5643314,4976708,6870001,5598227,5615943,5437408,6976608
1000095,202208,3289647,3364984,2922501,4284501,3079505,3254512,3074696,4223964
1000095,202209,5145409,5104077,3946380,13623088,4918532,4882336,3962992,12787660
1000095,202210,5224487,5475981,4643344,11936616,5049609,5672410,4904095,12674632
1000095,202211,5531143,5447891,4607393,8091320,5594124,5948338,4656680,7382907
1000095,202212,5912380,6161721,3596695,11050896,5375971,6261608,3239549,11790538
1000095,202301,5915590,6171712,3969208,12561623,6405825,6680910,3970436,11996196
1000095,202302,3401848,3314030,2025313,9194714,3128798,2992058,2065383,9187180
1000095,202303,5490995,5654748,2754716,6670366,5248593,5987779,2625656,6511697
1000095,202304,5006294,4972789,2879717,11182921,4615089,5324467,2708830,11340828
1000095,202305,5009144,5218288,2512708,12334357,4765371,5355000,2399037,13064526
1000095,202306,3576016,3558180,2817669,10577835,3817521,3867073,2887337,11613023
1000095,202307,5017000,5139567,3362462,13212792,5132567,5231989,3124442,12700291
1000095,202308,5934590,5914986,3709296,9642711,5610945,5608041,3872748,9746475
1000095,202309,5739461,5583233,4618477,14051351,6166199,5265789,4547052,13955823
1000095,202310,4434196,4300881,3693661,11308210,4700879,4348910,3585324,12436606
1000095,202311,3331906,3307060,2965795,8284775,3500933,3575913,3148032,8796630
1000095,202312,4222020,4329890,3195247,11223284,4515562,3959570,3199121,10992272
1000095,202401,5503562,5561388,3767802,15504012,5635261,5677499,3676169,15432318
1000095,202402,5158692,5256000,3209251,6639323,5160174,5539617,3451969,6301987
1000095,202403,4490011,4392275,2644289,5832754,4376804,4054423,2574612,6130512
1000095,202404,3373750,3367486,1974218,8816148,3187359,3109381,2115966,9424835
1000095,202405,4400408,4199923,2920444,6950478,4450934,4087472,2922896,7596854
1000095,202406,4516745,4660166,4050230,5470811,4868592,4449415,3813702,5542838
1000095,202407,5785678,6069113,2894814,10774873,5894427,5702919,2960131,11142690
1000095,202408,4991869,4945384,2889704,13267220,5410793,4647369,2765633,13124090
1000095,202409,4082183,3882549,2348713,5472058,3965365,3595759,2182966,5591489
1000095,202410,4672192,4517912,3676303,11103463,4854536,4618077,3372294,10767581
1000095,202411,3403998,3455918,2181941,3767783,3505209,3585947,2069220,3946895
1000095,202412,5907213,5973420,4034061,7729595,6108570,6215864,4224916,6991728
1000095,202501,4215852,4337211,2358556,7447790,4338147,4365276,2517994,6745399
1000095,202502,4541162,4429396,3006243,5716616,4288359,4830616,3223727,5963712
1000095,202503,4202664,4313459,2274817,11377507,3903090,4641741,2170242,12357526
1000095,202504,5106260,5202249,3641873,14000006,5595060,5678391,3759121,14370303
1000095,202505,5050261,4960777,2722976,12805362,4590985,4850444,2576128,13385517
1000095,202506,5196863,5220502,4241697,8110802,5163329,5614945,4345840,8636275
1000095,202507,3962037,3822285,2878977,8297176,3902670,4023241,3101931,8067633
1000095,202508,4093271,4073854,3231994,5935071,3978674,3943468,2935228,5469896
1000095,202509,3567459,3703449,2380945,5830758,3768652,3412056,2612004,6335809
1000095,202510,5031699,4992044,3283669,10467997,5278604,5174374,3498478,11386188
1000096,202101,4716782,4876948,2543682,11775570,5099053,4522347,2676799,11638597
1000096,202102,6897887,6960142,4894342,8828214,6753703,6673072,5081661,8328836
1000096,202103,7961349,7716041,5619127,13245485,8063540,7716603,5922867,14284869
1000096,202104,8043983,8109224,5528153,23010461,8675125,8400965,6074992,23969659
1000096,202105,6316747,6320526,5029440,12098682,6940649,6859322,5301222,10908724
1000096,202106,6356882,6292449,5295293,18332309,6953531,6409790,5138129,16894028
1000096,202107,4862110,4677170,3891223,14506888,5073946,4837515,3979882,15908832
1000096,202108,7183610,7123776,4005195,15090276,6671027,6853092,3874563,13696321
1000096,202109,7771982,7439933,5819845,12802658,7030824,7718621,6366986,12245883
1000096,202110,5517694,5296307,2936126,14359665,5876585,5230410,3171098,14498943
1000096,202111,6208307,6156105,4829124,8708332,6631641,6595566,4894433,8158584
1000096,202112,7840713,7688118,5117912,12379615,8227042,7522747,5405818,11716201
1000096,202201,7990376,8330401,4418674,20705236,7638677,8277539,4780728,20096367
1000096,202202,5511927,5443416,4656588,10604546,5666060,5370025,4417798,10115791
1000096,202203,6713699,6886817,5005756,9955892,6466968,7315346,5085329,10559928
1000096,202204,5313762,5329834,3410850,12418999,5261313,5813462,3398377,12419680
1000096,202205,4959496,5060712,2540704,12360291,4842883,4885891,2678710,11813027
1000096,202206,8123302,7928436,5807544,10866015,8795326,7888838,5667097,10459834
1000096,202207,7769043,8112360,6753554,12634503,7355974,8446469,7035825,11471787
1000096,202208,7532619,7555283,5563230,11452788,7649541,8152727,5455295,10420644
1000096,202209,4751848,4909288,4222778,8656554,4619729,4903102,3894309,9033819
1000096,202210,7859828,7753756,4358906,20046847,8116170,7147247,4016401,18494863
1000096,202211,6273766,6022947,4563048,15408654,6354776,5864749,4215395,15334066
1000096,202212,5899818,6002304,4833426,13916463,6400096,6062761,4381519,14869366
1000096,202301,6697692,6368004,4756809,7447448,6164036,6262963,4788178,7251510
1000096,202302,4918346,4906194,2638331,6738489,4643548,4598630,2729038,6530609
1000096,202303,7519372,7288378,5512860,11461518,7919925,6613458,5101301,12316657
1000096,202304,6838276,6925378,5092431,11055550,6658821,7184953,5206356,11862274
1000096,202305,5290683,5544328,4187489,7291674,4937036,6090707,4269346,7846040
1000096,202306,5297103,5278246,4261437,9956432,5300621,5720781,3960659,10099633
1000096,202307,5281529,5449216,4269107,6564111,5442237,5648952,4187210,7157906
1000096,202308,4784048,4787771,3661603,12079922,4348533,5114804,3848444,12850533
1000096,202309,6859245,6856391,4021743,17811192,6573381,6521425,3633046,17510661
1000096,202310,7846611,8184347,5192057,17192762,8332194,8384756,4825443,17638244
1000096,202311,4629603,4810141,3752070,5881629,4648347,4387429,4124146,5436729
1000096,202312,4752780,4888614,4188961,13265760,4311131,5091182,4384623,13401952
1000096,202401,6800491,6661934,3614996,19957455,6503922,7287985,3589062,19012066
1000096,202402,7765087,7800036,5545939,11527199,7981174,8362882,5689913,11028180
1000096,202403,5838608,5677402,3649182,14239288,5487543,5716508,3901866,13173386
1000096,202404,5928042,5894795,3498478,16003836,6316200,6235207,3737987,15549964
1000096,202405,6892664,6881782,4840885,14651754,7136079,7492744,4671164,14597221
1000096,202406,5633253,5820074,4182328,9657163,5601007,5489514,4175043,9850990
1000096,202407,4665220,4849975,2350845,9373647,5053015,5134434,2415754,9007829
1000096,202408,7435636,7372150,6038350,15416383,7274729,7032805,5521342,16317465
1000096,202409,7007229,6669273,5801655,13041927,6635948,7172066,6318926,13096598
1000096,202410,6831712,7078865,6054292,19584473,7052243,6510226,5972851,20125208
1000096,202411,7460875,7217858,4269541,18751998,7570244,6753343,4159269,17919947
1000096,202412,7201070,7288838,5313100,11222674,6963791,7610445,5745692,11927762
1000096,202501,5366107,5111201,3598780,11872826,5198324,4778745,3324039,12167923
1000096,202502,5939249,5879563,3765074,14304736,5818338,5477464,3418130,15341396
1000096,202503,5054231,5299846,3670652,6905581,4843104,5358639,3806467,6435934
1000096,202504,5068880,4866476,4120762,9027720,5282017,5192517,4025986,8812252
1000096,202505,7204842,7149864,3668857,20321557,7422944,6818778,3862921,18748734
1000096,202506,7917969,7765270,7029256,17242398,7824184,8295076,6422693,16261399
1000096,202507,8325085,8662324,6859475,12589990,8155011,9195842,6700002,12324460
1000096,202508,7017774,7276968,5617457,9356735,6828366,7392097,5320097,10095134
1000096,202509,5280953,5142432,4246704,11008838,5052254,5293169,4450211,11134428
1000096,202510,4974242,4765914,3261233,10647876,4562072,4327870,3083280,10286653
1000097,202101,3707664,3754802,2968534,6434233,3535780,3655026,2943565,6751954
1000097,202102,3269201,3215706,2140372,7511938,3152295,3063535,2276875,6790315
1000097,202103,3343239,3400770,2873456,4113858,3375122,3162718,3112177,4006973
1000097,202104,3648872,3478148,2083100,5019991,3848675,3401391,2175842,5121225
1000097,202105,3502431,3374031,2160786,7487918,3429371,3276119,2130201,7612572
1000097,202106,3748134,3817988,2700661,4563165,4081535,3992769,2739542,4661325
1000097,202107,2290472,2224591,1437693,6353143,2440429,2268235,1492236,5986567
1000097,202108,3585299,3713504,2401056,4912139,3932930,4020313,2581102,4752081
1000097,202109,3778842,3612040,2633736,8995335,4063164,3355879,2838416,9771750
1000097,202110,2721117,2643696,2292653,5015798,2784641,2410917,2490265,5491271
1000097,202111,3384749,3553499,2400724,6294268,3451414,3578094,2549910,6057651
1000097,202112,2773612,2755049,1788935,7081836,2568101,2480110,1662563,7286506
1000097,202201,3979476,4060245,2384082,8153858,4156482,4293886,2502160,7731972
1000097,202202,2247785,2176454,1491338,5571686,2292833,2179053,1585170,5425182
1000097,202203,3271143,3307082,2310390,6738107,3275678,3299188,2484996,7132063
1000097,202204,2497046,2553505,1993756,5559723,2593575,2483281,2163152,5561033
1000097,202205,3519181,3453891,1929987,8957574,3479799,3367525,1933522,9583869
1000097,202206,2514627,2597332,1480219,5667684,2526626,2561558,1526133,5813615
1000097,202207,2626059,2653217,1711827,5960283,2572672,2396402,1543914,6113964
1000097,202208,3111146,3076650,2004073,8087477,3246400,2820393,2033245,7333530
1000097,202209,3898681,3921153,2560260,11318903,4192338,3925111,2546536,11884101
1000097,202210,2581726,2601543,2110324,4687796,2757719,2419498,2305447,5135824
1000097,202211,2455346,2373223,1546037,5393222,2595804,2505536,1670248,5364129
1000097,202212,3606757,3571674,2527468,4558648,3256027,3410580,2677904,4247365
1000097,202301,3122850,3073955,2340772,5564067,3380098,2826747,2133376,6094854
1000097,202302,3892969,3854390,2308030,7330046,3717688,3650269,2262805,7022368
1000097,202303,2459794,2524021,1937034,6609345,2650661,2451883,2012982,6489316
1000097,202304,3395014,3389085,2440487,7046166,3189254,3074114,2210915,6450576
1000097,202305,2621368,2736791,1779155,6524653,2589725,2540659,1685149,6016822
1000097,202306,2478797,2427653,2042314,2816196,2602438,2342125,2200596,2656554
1000097,202307,3465255,3436044,2070136,6869993,3562475,3305804,1916855,6936585
1000097,202308,3297162,3391776,2813370,9273279,3241718,3595544,2560939,9380458
1000097,202309,3598985,3615549,2607174,5492758,3727557,3863760,2649194,5609472
1000097,202310,2764810,2777812,2056106,3206881,2791877,2607486,2239701,3260639
1000097,202311,3024240,2889159,2570675,5817054,2888594,2671859,2742717,5811512
1000097,202312,2944637,2914778,2435312,7180263,3030814,2992988,2666555,7614092
1000097,202401,4028396,3936038,2983530,7909677,3790114,4175839,3134808,8596078
1000097,202402,2732569,2869015,2189539,5393978,2838586,3135100,2162112,5145597
1000097,202403,2737379,2684918,1843153,6494786,2465344,2420075,2007789,6014423
1000097,202404,2849256,2958808,2048475,4511337,2877049,2907726,2018417,4443745
1000097,202405,3242675,3299821,1701846,8199397,3178513,3454244,1650822,7422786
1000097,202406,2657787,2615505,1424422,3696757,2553125,2787374,1409663,3980164
1000097,202407,3899533,3916509,3243515,7221647,3911783,3573646,3447190,6845697
1000097,202408,2682815,2774174,1405442,6294998,2760783,2874385,1522850,6357062
1000097,202409,3863058,4011155,2193288,10329435,4222563,3841835,2130859,9534264
1000097,202410,2378993,2298200,1946808,6194681,2537464,2102667,1932108,6260663
1000097,202411,3414934,3360149,1709032,8438993,3563244,3352825,1845182,7660906
1000097,202412,3883979,3819980,2380730,6922350,3867640,3558810,2165056,7294504
1000097,202501,2501253,2386706,1834957,3332614,2447298,2499839,1939134,3636162
1000097,202502,3998872,4038156,2951887,6046234,3625001,4233006,2924858,5812820
1000097,202503,3033439,3141071,2459697,8321282,2947954,3355962,2398951,7918889
1000097,202504,3956520,3909664,2778942,10797064,4232192,3813930,2749441,10684763
1000097,202505,3452876,3535757,2429998,10040844,3372786,3191593,2390481,10281771
1000097,202506,2750059,2785177,2172888,3422114,2728930,2651341,2284408,3209232
1000097,202507,2537876,2506317,1775116,5380137,2422064,2490182,1927047,5706504
1000097,202508,2754082,2655226,2047374,6423890,2629670,2758254,2043875,6036574
1000097,202509,2359405,2408792,2026987,5781129,2152660,2351964,2161876,5209345
1000097,202510,2454649,2541682,1621493,5702984,2510518,2560006,1696712,5730644
